index,start,end,filename,description,url
96,06:10,06:15,096_06-10_06-15.png,"A man pointing directly at the viewer with wobbly text 'REALISTIC' beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130745_3c5f58dc-10f9-46b8-8ce4-bf35aae4bd20.png
97,06:15,06:20,097_06-15_06-20.png,"A man standing on a winding road path with wobbly text 'AGE 30' above him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130748_af4ba390-c6cb-4afc-9abe-ffae38092830.png
98,06:20,06:30,098_06-20_06-30.png,"A man beside wobbly text '10 YR WINDOW' and a big closed padlock.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130749_b0114b5a-9055-4b7d-ade2-22b156c59118.png
99,06:30,06:37,099_06-30_06-37.png,"A man pointing at huge wobbly hand-drawn text '$450 / MONTH'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130751_47a0084d-5989-42c1-b7d3-48d14b8f6c3a.png
100,06:37,06:42,100_06-37_06-42.png,"A man pointing at huge wobbly hand-drawn text '$90,000' with a coin stack.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130753_3f99f232-2d00-4e3a-9c5e-b877f6cff934.png
101,06:43,06:52,101_06-43_06-52.png,"A man pointing at wobbly text '40 to 65' with an arrow to '$1M'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130809_9ef8742b-cab3-46b5-85fd-9360779fc15f.png
102,06:52,07:00,102_06-52_07-00.png,"A man pointing at huge wobbly hand-drawn text '$900 / MONTH'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130811_be61f722-5a37-46cc-b197-07cde3137442.png
103,07:00,07:10,103_07-00_07-10.png,"A man beside wobbly text '$182K' with an arrow to '$2M'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130812_932b204d-f133-4181-bfb5-c067f792e617.png
104,07:11,07:22,104_07-11_07-22.png,"A man pointing at two boxes labeled wobbly text '401k' and 'ROTH IRA' with a plus sign between them.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130815_de9d0977-e0ef-4bec-bcee-fed6c98bdce3.png
105,07:22,07:29,105_07-22_07-29.png,"A man dropping coins into two labeled jars side by side.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130816_9449e3ce-4a9c-496b-9b05-97b9bac16ae8.png
106,07:29,07:33,106_07-29_07-33.png,"A man pointing at wobbly text 'SCENARIO 3' above 'AGE 50'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130819_c699a47e-c8d9-4482-ba67-6db6d6e609aa.png
107,07:33,07:36,107_07-33_07-36.png,"A man looking worried with a single sweat drop and wobbly text 'BEHIND' beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130821_f90f9107-2b19-4cad-b704-5365df30c5d2.png
108,07:37,07:48,108_07-37_07-48.png,"A man pointing at huge wobbly hand-drawn text '35 to 50 = 15 YRS'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130822_3702a316-db57-4c12-8ac7-00d58f220ba9.png
109,07:48,07:56,109_07-48_07-56.png,"A man pointing at huge wobbly hand-drawn text '$578 / MONTH'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130839_e95df744-4b94-4f3c-a48a-679a05b3ab10.png
110,07:56,08:00,110_07-56_08-00.png,"A man pointing at huge wobbly hand-drawn text 'MAX ROTH IRA'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130841_c0598166-8ff2-4249-aa61-791091965095.png
111,08:00,08:09,111_08-00_08-09.png,"A man beside wobbly text '$500K' with an arrow to '$1M'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130843_77eb1251-e429-48b8-8b00-f5f4e18e0af9.png
112,08:10,08:21,112_08-10_08-21.png,"A man pointing at huge wobbly hand-drawn text '$1,155 / MONTH'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130845_0a2dc272-d7a2-4310-bcef-f50e7b2c2c55.png
113,08:21,08:26,113_08-21_08-26.png,"A man pointing at huge wobbly hand-drawn text '$500,000' with a coin stack.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130846_4dbf691e-c0b0-4266-b8d9-aac3ec285d4d.png
114,08:26,08:32,114_08-26_08-32.png,"A man pointing at a big upward arrow leading to huge wobbly text '$2M'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130848_a1adb981-f8a4-4fd9-84c8-2310e8375901.png
115,08:33,08:46,115_08-33_08-46.png,"A man sitting at a small desk with gears turning and coins flowing automatically into a jar.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130851_604c5487-c0dd-4687-bdff-8f1b8b1d1efe.png
116,08:46,08:52,116_08-46_08-52.png,"A man pointing at huge wobbly hand-drawn text '10%' with a small percent sign.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130853_2b89060f-d6f8-4067-96c3-5c5d52093870.png
117,08:52,08:57,117_08-52_08-57.png,"A man with one hand raised palm out objecting, with a small speech bubble.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130908_4b2f95c8-a82c-4ca8-893b-53d48ed60f94.png
118,08:57,08:57,118_08-57_08-57.png,"A man nodding with a small smile and a big checkmark beside his head.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130910_83631e43-a791-4670-96dc-bfe76a103d96.png
119,08:58,09:04,119_08-58_09-04.png,"A man pointing at huge wobbly hand-drawn text '7% / 8%'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130912_d8d921ba-97a0-4c78-9bf1-47b6a1f611cd.png
120,09:04,09:13,120_09-04_09-13.png,"A man pointing at wobbly text '8%' beside '$/MO' with an upward arrow.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130913_9e807b90-f7f4-4d09-ab2d-65945794a8da.png
121,09:13,09:15,121_09-13_09-15.png,"A man pointing at a chalkboard with a wobbly equation and a big checkmark.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130916_e8d9e2af-694e-4040-bd5a-f3158711d24b.png
122,09:15,09:18,122_09-15_09-18.png,"A man turning a big dial knob with sliders beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130918_61192845-454e-4e24-8bf6-c8a836f66d76.png
123,09:18,09:24,123_09-18_09-24.png,"A man with one hand on his chin thinking, with a small thought bubble.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130919_5531a31a-eaa1-4ba8-920f-ae45061c0c44.png
124,09:25,09:29,124_09-25_09-29.png,"A man beside a briefcase with a big wobbly question mark above it.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130921_a495b0c2-ef5f-4d8d-9bf5-09e7a5236244.png
125,09:29,09:33,125_09-29_09-33.png,"A man doing a flexible stretch bending sideways, loose and relaxed.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130939_49f0d15b-8feb-4ade-9f98-1e58214b97db.png
126,09:33,09:39,126_09-33_09-39.png,"A man with a big happy smile, a dark storm cloud crossed out behind him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130940_ccd3e805-e76c-4ef0-808a-743fe70879aa.png
127,09:39,09:45,127_09-39_09-45.png,"A man pointing at a round clock with a line splitting it in half, part-time.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130942_c2038a28-ecde-455d-9a9f-558392e80a41.png
128,09:45,09:58,128_09-45_09-58.png,"A man holding a steaming coffee cup, wearing a simple apron, barista style.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130944_dcc453e0-7819-47c1-a7ca-90850296ac77.png
129,09:58,10:01,129_09-58_10-01.png,"A man standing in front of three different doors, considering options.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130946_8d163bac-75a2-4dda-9660-958503121b92.png
130,10:01,10:12,130_10-01_10-12.png,"A man with arms spread wide feeling free as a heavy weight floats up off his shoulders.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130948_a5b7dae4-74be-4754-86db-2461bc2247e1.png
131,10:12,10:19,131_10-12_10-19.png,"A man pointing at two labeled file folders standing upright.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130950_3b6a640c-4545-4042-bbd6-91f33ae9af57.png
132,10:19,10:32,132_10-19_10-32.png,"A man holding a shield with wobbly text '401k / ROTH IRA' on it.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_130952_bdfae3fb-2288-470c-8b35-6af74f537c03.png
133,10:32,10:40,133_10-32_10-40.png,"A man pointing at huge wobbly hand-drawn text 'ROTH IRA = TAX FREE'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131010_7568c3fc-ed40-4844-a58b-28e402b9a6c5.png
134,10:40,10:54,134_10-40_10-54.png,"A man pointing at wobbly text 'BEFORE 59 1/2' beside a small bank building box.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131013_21f1c0af-7814-49eb-bc33-4fa4d20a0b06.png
135,10:54,11:06,135_10-54_11-06.png,"The bearded man in a grey blazer shaking hands across a small desk with a second simple stick figure financial planner.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131014_30e5d33f-c438-4e36-b83c-018973cb09f5.png
136,11:06,11:10,136_11-06_11-10.png,"A man pointing at a big empty picture frame on a stand.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131016_19566bbd-476a-4516-9b5e-14c6f9241410.png
137,11:10,11:21,137_11-10_11-21.png,"A man tiredly shoveling coins into a deep hole, with a sweat drop on his head.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131018_1e0c3f97-e6fc-415e-a29a-e47a33fc15aa.png
138,11:21,11:25,138_11-21_11-25.png,"A man pointing at huge wobbly hand-drawn text 'TRADITIONAL'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131020_8dff96dc-1b28-44d7-9d05-11b6a02eda9d.png
139,11:26,11:28,139_11-26_11-28.png,"A man doing a handstand upside down, flipped over.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131022_b8a00b3b-10ba-4914-8630-848be4db414b.png
140,11:28,11:33,140_11-28_11-33.png,"A man pointing at a long horizontal timeline with one short shaded highlighted section near the start.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131023_5509bcc1-ccfd-44c5-afb9-d4e7da330306.png
141,11:33,11:41,141_11-33_11-41.png,"A man riding on top of a big upward arrow like a rocket, gliding forward.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131039_ca53abfb-7767-45c4-8df2-ee329655c965.png
142,11:41,11:50,142_11-41_11-50.png,"A man floating peacefully in the air with eyes closed and a calm smile, little floaty marks around him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131042_b24bcb53-5f48-4c98-aba1-af98abce63ef.png
143,11:50,11:52,143_11-50_11-52.png,"A man thinking with several little gears floating above his head.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131043_2ff574c6-20ea-452d-8a4d-c1ce90bb93f5.png
144,11:53,11:59,144_11-53_11-59.png,"A man running toward a checkered finish line flag.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131045_05e89c6c-f8e0-4670-9bd1-0f4da8609f9d.png
145,11:59,12:03,145_11-59_12-03.png,"A man breaking through a finish line ribbon with arms up, celebrating.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131047_b2cd9676-01b8-4e16-b74a-14bcc40ff007.png
146,12:03,12:06,146_12-03_12-06.png,"A man standing at a forked crossroads with two arrow signs pointing different ways.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131049_b1af624b-1962-4f7d-bc0c-605816d5fee0.png
147,12:06,12:10,147_12-06_12-10.png,"A man relaxing in a beach lounge chair under a small umbrella.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131051_e269ba38-e9e2-498a-b46b-b4c8bf262ae8.png
148,12:10,12:17,148_12-10_12-17.png,"A man holding a big heart shape with two tiny people figures beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131053_6307f7b7-61dc-4e89-abed-f41c7529c798.png
149,12:17,12:23,149_12-17_12-23.png,"A man standing relaxed in front while a tall growing pile of coins rises behind him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131109_0cba57e0-4840-4e44-83fc-f083ddde8a98.png
150,12:23,12:26,150_12-23_12-26.png,"A man beside several branching arrows splitting off in different directions.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131111_148283d6-3d74-4678-be9c-1e66d4f73182.png
151,12:26,12:32,151_12-26_12-32.png,"A man looking at a half-circle gauge meter with a needle, a question mark above his head.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131112_a23d2487-b521-43b7-95b6-b2d53c27cb59.png
152,12:32,12:39,152_12-32_12-39.png,"A man pointing at huge wobbly hand-drawn text '20s: $175/MO'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131115_b08385d3-82f3-4721-994d-50ece583a0ca.png
153,12:39,12:47,153_12-39_12-47.png,"A man pointing at huge wobbly hand-drawn text '30s: $450-$900/MO'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131117_0dd17ad3-10d9-4046-85e8-02907f6a543b.png
154,12:47,12:58,154_12-47_12-58.png,"A man pointing at huge wobbly hand-drawn text 'LATE 30s: $578-$1,200/MO'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131118_2f2def69-a384-415a-9691-e7e7977608af.png
155,12:58,13:01,155_12-58_13-01.png,"A man beside wobbly text 'EXTREME INCOME' crossed out with a big black X.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131120_0299f1e4-0dc7-4946-9206-d0215cd41a7e.png
156,13:01,13:05,156_13-01_13-05.png,"A man pointing at a calendar grid filled with several little checkmarks.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131122_a0ff3808-672a-402b-b07e-0d809d38beb9.png
157,13:06,13:13,157_13-06_13-13.png,"A man pointing down at a rectangular comment box below him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131137_25184c01-88cc-4c4c-a298-a56a1b09dd23.png
158,13:13,13:16,158_13-13_13-16.png,"A man gesturing toward a small group of tiny stick-figure people beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131139_e747e010-d900-4fd4-b1c3-40eee738426a.png
159,13:18,13:25,159_13-18_13-25.png,"A man pointing at a big thumbs-up like button beside him.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131141_e3b5edc4-8da4-47f3-8e35-0df1f02e1748.png
160,13:25,13:33,160_13-25_13-33.png,"A man pointing at a big rectangular button with wobbly text 'SUBSCRIBE'.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131142_f864c145-e04b-4ab4-b869-eb30d9ea8acc.png
161,13:33,13:39,161_13-33_13-39.png,"A man holding a clipboard with a checklist of several ticked items.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131144_77842a87-e705-41dd-9e70-8cb5181b9519.png
162,13:40,13:44,162_13-40_13-44.png,"A man holding a wrench beside a small flame, fixing a fire plan.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131146_ddb92e74-fb71-4d98-a5e0-82db65b68d60.png
163,13:44,13:50,163_13-44_13-50.png,"A man waving goodbye with one raised hand and a big friendly smile.",https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260613_131148_9f7a282c-627d-498c-8258-5cac74e88f55.png
