index,start,end,type,jpg_filename,png_filename,url
114,12:59,13:06,obj,12-59.jpg,114_12-59.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125645_5440920e-5108-4925-8d63-18997a2a7c9a.png
115,13:06,13:11,obj,13-06.jpg,115_13-06.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125710_58c444e6-22f9-4c90-ad8b-7061e83f064a.png
116,13:11,13:17,obj,13-11.jpg,116_13-11.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125714_fc83b414-a80d-4e09-ac57-fd1d042ed303.png
117,13:18,13:25,obj,13-18.jpg,117_13-18.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125718_75062ad0-3833-4cd9-a6a2-cea26cb7cc22.png
118,13:25,13:33,obj,13-25.jpg,118_13-25.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125722_d2f9eebf-63ca-4d07-a3f3-ee3997f418cd.png
119,13:33,13:37,obj,13-33.jpg,119_13-33.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125725_15a02b8c-9378-4fa9-910b-96b5eb7dd655.png
120,13:37,13:42,obj,13-37.jpg,120_13-37.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125729_e11acc04-3fb8-4a23-8c30-98df191042fd.png
121,13:42,13:47,obj,13-42.jpg,121_13-42.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125732_ea94b3f5-6673-4b2f-b7e5-14a2a21a96cd.png
122,13:47,13:54,char,13-47.jpg,122_13-47.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125737_0ec15650-368b-4fee-92e9-f13c74df127f.png
123,13:54,14:01,obj,13-54.jpg,123_13-54.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125743_44252e68-6f2c-4d84-a9f4-81d71e16904a.png
124,14:01,14:07,obj,14-01.jpg,124_14-01.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125749_b08be5e5-978d-4933-8d4a-4458de1fe46e.png
125,14:07,14:13,obj,14-07.jpg,125_14-07.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125819_787b2ef8-a53a-4d2f-ad71-5f5fb1e6d80f.png
126,14:13,14:19,obj,14-13.jpg,126_14-13.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125824_f9599cd7-6122-43cd-9d12-ab26f6d7f1a0.png
127,14:19,14:24,char,14-19.jpg,127_14-19.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125828_3f1bb374-f8dc-4140-9248-bfce0158e8a2.png
128,14:24,14:30,char,14-24.jpg,128_14-24.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125833_a4021be4-eb4a-4496-8ae6-f9b8867f1f07.png
129,14:30,14:37,obj,14-30.jpg,129_14-30.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125841_88e712d8-3a2f-4fa5-851b-4c05048aa4ed.png
130,14:37,14:46,char,14-37.jpg,130_14-37.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125847_624952b4-fc4a-4dca-b8f7-b5a6d1e7ae6b.png
131,14:46,14:53,obj,14-46.jpg,131_14-46.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125851_62f0f0d2-6361-4953-939a-58951b9c89d1.png
132,14:53,14:57,obj,14-53.jpg,132_14-53.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125855_6ff7dca9-e9c6-4755-b9ba-ec5d7d8aee2b.png
133,14:57,15:03,obj,14-57.jpg,133_14-57.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125900_2e6b173a-0e8b-41f0-b6d3-3a6e928de5c4.png
134,15:04,15:08,obj,15-04.jpg,134_15-04.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125907_f1034b7c-2734-4bcf-a796-5f4c5827f037.png
135,15:08,15:16,obj,15-08.jpg,135_15-08.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125935_2c10ef0b-0f0c-405f-bacc-f396d82bd968.png
136,15:16,15:25,obj,15-16.jpg,136_15-16.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125938_cd877b49-e8ed-4f3a-90d4-8ff468391cc2.png
137,15:26,15:31,obj,15-26.jpg,137_15-26.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125951_eeec1e9e-137d-4598-afb0-17af1a0ea14a.png
138,15:31,15:37,obj,15-31.jpg,138_15-31.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_125955_7ff58889-c85d-4e98-9032-3738c1be0c86.png
139,15:37,15:45,obj,15-37.jpg,139_15-37.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130000_d34dd59e-d30c-4c33-9439-deef7e2e955a.png
140,15:45,15:52,obj,15-45.jpg,140_15-45.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130005_af1b1a4b-964d-44bc-a1de-307dc9049d9d.png
141,15:52,15:59,obj,15-52.jpg,141_15-52.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130009_3237b19d-dcb1-4ac5-8338-32ebe130cd0c.png
142,15:59,16:06,obj,15-59.jpg,142_15-59.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130012_983fc03d-2f2e-435b-8939-98ea34710d38.png
143,16:06,16:13,obj,16-06.jpg,143_16-06.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130016_1a91b402-0113-40ca-ab7a-da6d76ba2934.png
144,16:13,16:16,obj,16-13.jpg,144_16-13.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130020_fdca7e28-7eaf-40a0-8afa-addfbd77db8a.png
145,16:16,16:24,obj,16-16.jpg,145_16-16.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130050_b727a0f0-2d48-439f-aa9a-9c1e8ed8606b.png
146,16:25,16:32,obj,16-25.jpg,146_16-25.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130056_2d13d7fa-ef40-445e-92dc-58531dfcaa61.png
147,16:32,16:38,obj,16-32.jpg,147_16-32.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130059_88f2156e-4630-42b6-867d-83a792129ee3.png
148,16:38,16:44,char,16-38.jpg,148_16-38.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130105_99d5b87c-6b7d-4f6b-9fff-3785a2054a94.png
149,16:44,16:49,obj,16-44.jpg,149_16-44.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130116_17d94aa1-d0b0-406f-8920-3d71a6ff0dcd.png
150,16:49,16:53,obj,16-49.jpg,150_16-49.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130128_83836cda-a1cd-47f7-ac1f-eaec1307f67e.png
151,16:54,17:03,obj,16-54.jpg,151_16-54.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130132_31082ded-0094-4377-91e0-23b5f95e2d2c.png
152,17:03,17:07,obj,17-03.jpg,152_17-03.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130137_cd821bec-4699-49b2-a5b7-afeb9cd135ad.png
153,17:07,17:18,obj,17-07.jpg,153_17-07.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130141_246ee52d-4574-49e0-b1b7-511a24f88f9e.png
154,17:19,17:30,obj,17-19.jpg,154_17-19.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130145_0f4fd4c1-3a66-4fcc-b863-23ac7c5ce2be.png
155,17:30,17:37,obj,17-30.jpg,155_17-30.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130215_7d5f0be9-f423-43fa-947f-1227715d0b6a.png
156,17:38,17:51,obj,17-38.jpg,156_17-38.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130221_b7f06bbb-435d-41a0-951e-ed6544e33e3c.png
157,17:51,17:58,obj,17-51.jpg,157_17-51.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130229_46c3b295-5b94-4498-8a3f-c03db2f59173.png
158,17:59,18:05,char,17-59.jpg,158_17-59.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130234_71ec1117-2aa9-4c48-b35e-426ef9485909.png
159,18:05,18:09,obj,18-05.jpg,159_18-05.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130239_1e240e6c-3f15-4d71-aba6-dd5ddd70dd1c.png
160,18:09,18:13,obj,18-09.jpg,160_18-09.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130243_842df444-0421-4311-8bb7-4f5f28578f01.png
161,18:13,18:22,obj,18-13.jpg,161_18-13.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130247_b8a16acf-252d-424d-b804-2baa445e6086.png
162,18:23,18:27,obj,18-23.jpg,162_18-23.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130252_70eb4fe3-b250-4f8d-b474-112d2367251a.png
163,18:27,18:33,char,18-27.jpg,163_18-27.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130256_33cd6a24-1c07-4918-b579-695e4c656c22.png
164,18:33,18:35,char,18-33.jpg,164_18-33.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130300_8d04ab84-1bf4-49e7-9136-9a5d2a2fd4b2.png
165,18:35,18:43,char,18-35.jpg,165_18-35.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130343_e476e14f-f75d-4df9-bd54-ef0bd2958d7c.png
166,18:43,18:49,obj,18-43.jpg,166_18-43.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130348_4f4de12f-7b02-4022-b7e6-48bd9c3bc9ea.png
167,18:50,18:55,char,18-50.jpg,167_18-50.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130352_c690bbf2-c476-498b-9152-1cbf0a066466.png
168,18:55,19:01,char,18-55.jpg,168_18-55.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130357_4addf9a0-b273-4ab7-a001-59aa3cacc569.png
169,19:01,19:09,obj,19-01.jpg,169_19-01.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130828_d6b49c90-7f3e-42f0-ac14-01f0cb864140.png
170,19:09,19:18,obj,19-09.jpg,170_19-09.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130405_55b8cfd8-229a-42a0-bf32-1c65f1fbeace.png
171,19:19,19:26,obj,19-19.jpg,171_19-19.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130408_18bec772-07dc-48e2-af66-1e11eede1096.png
172,19:26,19:33,obj,19-26.jpg,172_19-26.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130413_50e98f94-9851-44c0-a0f3-534153f9b844.png
173,19:33,19:42,char,19-33.jpg,173_19-33.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130418_276fc90c-f662-42cf-b4ba-5acc0d7de9da.png
174,19:43,19:47,char,19-43.jpg,174_19-43.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130422_d4e0536e-2bc8-4b1b-bdd3-4911051403e1.png
175,19:47,19:57,obj,19-47.jpg,175_19-47.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130426_94ae905b-9b93-4387-bdb3-7e39c8c0b2bb.png
176,19:57,20:01,obj,19-57.jpg,176_19-57.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130430_4b9ac057-455e-42c5-b4e0-0ba367030413.png
177,20:02,20:08,obj,20-02.jpg,177_20-02.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130434_dee75fa0-a6db-4302-ba6c-0b9303515c67.png
178,20:08,20:12,obj,20-08.jpg,178_20-08.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130438_ed025c99-f80a-4180-b2c7-50137e530fe7.png
179,20:12,20:19,char,20-12.jpg,179_20-12.png,https://d8j0ntlcm91z4.cloudfront.net/user_3EJ7eXPRDK8j3ZmKXW0B5KfoJTg/hf_20260714_130442_7491f6e8-e4af-4ab3-b895-828bae832241.png
